Date,Close,High,Low,Open,Volume
2010-12-09,14.632148742675781,14.733076836161265,14.57030559921221,14.69102433213541,75036204
2010-12-10,14.649712562561035,14.693744698936136,14.602216543321397,14.672717973284,68443585
2010-12-13,14.709328651428223,14.91662739050608,14.696217614279066,14.771171790173025,96299607
2010-12-14,14.71650218963623,14.800114653782266,14.656390516752937,14.770429643175103,65978380
2010-12-15,14.602463722229004,14.754598934860425,14.574015743645342,14.698940011056298,87033003
2010-12-16,14.63734245300293,14.68830235258968,14.547298552437606,14.665544160225767,64115423
2010-12-17,14.61483097076416,14.658369616200648,14.537402728776478,14.619778156621418,123946848
2010-12-20,14.72021198272705,14.789971755949539,14.561893508677535,14.710070393677734,79227857
2010-12-21,14.918359756469727,14.959177120859842,14.783292954206315,14.807041910587941,75461793
2010-12-22,14.97822380065918,15.015577281217,14.92355374814786,14.941365701740766,48481040
2010-12-23,14.94705581665039,14.990840737530009,14.892633923904762,14.974514927460326,44598542
2010-12-27,14.901290893554688,14.935922142975068,14.830046868162112,14.910195449536335,48505130
2010-12-28,14.815698623657227,14.938148817269221,14.79318764876314,14.89312686748105,42751645
2010-12-29,14.86715316772461,14.90203258164543,14.815698833528959,14.891890992332748,40920808
2010-12-30,14.814216613769531,14.87531716010788,14.777851999463767,14.792941723117266,39728356
2010-12-31,14.693249702453613,14.803331459969474,14.645258303387573,14.761772444724413,61802787
2011-01-03,14.95002269744873,14.980696576306247,14.755339612013403,14.755339612013403,94962614
2011-01-04,14.894859313964844,14.995292973722057,14.845384609390809,14.981441230959996,73253547
2011-01-05,15.066783905029297,15.097952218017467,14.843652845072569,14.844147279503368,101671667
2011-01-06,15.176369667053223,15.29832542673543,15.091025735874736,15.106609892715646,82620526
2011-01-07,15.249096870422363,15.293872550003822,15.0930052444927,15.235986780282598,84363033
2011-01-10,15.193933486938477,15.223124062912442,15.054167667950667,15.20852877492546,63404769
2011-01-11,15.238462448120117,15.307479630290034,15.20110896433431,15.280515901135693,57787794
2011-01-12,15.259735107421875,15.321084764875355,15.20778728260516,15.321084764875355,65552790
2011-01-13,15.25528335571289,15.329000505739376,15.19269761184508,15.262209227209848,53560006
2011-01-14,15.440566062927246,15.44279291240848,15.26493100603365,15.272846693449507,94978674
2011-01-18,15.822757720947266,15.881136979382521,15.467528353909472,15.487070828193733,145222296
2011-01-19,15.627825736999512,15.90513146400859,15.576125134821197,15.884352904567267,136754676
2011-01-20,15.504634857177734,15.685465261803289,15.418549271544597,15.639206277029661,220254485
2011-01-21,15.135059356689453,15.874706786612448,15.12343256935317,15.821520983295175,357511035
2011-01-24,15.11650562286377,15.1513850373846,14.872842261288316,15.029678385999349,184657557
2011-01-25,15.334938049316406,15.354232359854763,15.003703896661841,15.045262913312843,146418764
2011-01-26,15.250581741333008,15.39875862431385,15.220402297428487,15.345325607254598,81829572
2011-01-27,15.257755279541016,15.32974000439048,15.170184504434994,15.284966221611537,81070738
2011-01-28,14.866905212402344,15.346068051855267,14.836478551590039,15.314156193391632,169878368
2011-01-31,14.851322174072266,14.952991917374748,14.732334911188651,14.931470757696202,112616538
2011-02-01,15.115516662597656,15.17265983514571,14.919349320069323,14.953486135508529,110223602
2011-02-02,15.139263153076172,15.197149869503752,15.028686964928248,15.11452627631761,70691981
2011-02-03,15.093499183654785,15.125657312094182,14.994055350230276,15.076925211417366,60028160
2011-02-04,15.114031791687012,15.125411361874447,15.005929663676204,15.093500447972772,62264511
2011-02-07,15.195913314819336,15.297335845114953,15.070247392731678,15.093748185611236,72253814
2011-02-08,15.297087669372559,15.328010660669362,15.201354930365365,15.211743736949227,68050116
2011-02-09,15.250581741333008,15.323556284573735,15.14767402420895,15.259733514197407,73976246
2011-02-10,15.249096870422363,15.275319892279121,15.128379092217552,15.186264861938776,93725996
2011-02-11,15.448481559753418,15.460849998786689,15.164001778833507,15.183544253495354,103984303
2011-02-14,15.538772583007812,15.575630682647198,15.338152487047081,15.419785320786982,85439051
2011-02-15,15.439824104309082,15.586763971620236,15.413850191503172,15.51824217159817,83993653
2011-02-16,15.44155502319336,15.497955598754563,15.389111817767256,15.476435385860944,67612482
2011-02-17,15.467280387878418,15.516507870639721,15.344088545964793,15.36808377071643,59373716
2011-02-18,15.586515426635742,15.613726370532058,15.44056538792258,15.485587338120288,129198459
2011-02-22,15.094983100891113,15.459116994846932,15.034624215101733,15.337903841665197,146141730
2011-02-23,15.122443199157715,15.206055668044616,14.941366518571737,15.097953537614442,116017237
2011-02-24,15.060600280761719,15.166228346020159,14.875811550080886,15.124174893709352,108874565
2011-02-25,15.090778350830078,15.206548942740204,15.077420096318248,15.135800300305815,77585724
2011-02-28,15.173896789550781,15.250336170804877,15.040562396911573,15.089790832270728,91602065
2011-03-01,14.861215591430664,15.31786746181692,14.825099145595933,15.282244503217434,133426247
2011-03-02,14.861958503723145,14.990839186193535,14.723428772171236,14.837467896768032,81371863
2011-03-03,15.07890510559082,15.126648341253478,14.966102061814661,15.000240772255165,78103658
2011-03-04,14.857751846313477,15.064557098720423,14.847363040082687,15.048477560557233,120891439
2011-03-07,14.636106491088867,14.933696356480366,14.520830330570753,14.856021841116835,139027162
2011-03-08,14.652186393737793,14.792447608770908,14.599990402924558,14.667523334964663,91738575
2011-03-09,14.638827323913574,14.706607465046966,14.489908787193759,14.619778337506082,86362499
2011-03-10,14.35508918762207,14.511428976578763,14.334062463509953,14.482239348353929,125592995
2011-03-11,14.26628303527832,14.347668652024758,14.182670569085623,14.3036365166746,121734587
2011-03-14,14.100048065185547,14.305368132783022,14.051315960401043,14.169560625311597,113066217
2011-03-15,14.089409828186035,14.12503183895587,13.741602683146104,13.791077382373416,160824559
2011-03-16,13.781182289123535,14.095099843380119,13.637210940432325,14.051067710808583,152509508
2011-03-17,13.886564254760742,14.075556607354928,13.86627918229931,13.963744333177575,116406692
2011-03-18,13.879143714904785,14.050573234800053,13.846490202393557,13.967702420182667,132438559
2011-03-21,14.261088371276855,14.342722156374915,14.076052423182917,14.105737435945848,121288923
2011-03-22,14.281373023986816,14.328620878578798,14.162386706400422,14.280135990626144,75758903
2011-03-23,14.401101112365723,14.408275147691132,14.149769289103865,14.228680836106129,72920303
2011-03-24,14.518110275268555,14.555216541921359,14.317984599781528,14.48199287759815,84262658
2011-03-25,14.34123706817627,14.518603588287437,14.32886768211912,14.517861936607925,114764559
2011-03-28,14.232888221740723,14.47110902277412,14.21680868234007,14.398875177684983,89068604
2011-03-29,14.390464782714844,14.394422152786792,14.174754962057781,14.248719326389589,64432607
2011-03-30,14.39318561553955,14.483723950590283,14.362015407247023,14.456017624992716,57105245
2011-03-31,14.514891624450684,14.549524766718568,14.390710914356365,14.421879226889649,81480268
2011-04-01,14.639570236206055,14.723429922786291,14.564368836123021,14.564368836123021,104919797
2011-04-04,14.537652015686035,14.712297256575408,14.424354536302248,14.669254936628262,82488031
2011-04-05,14.077783584594727,14.384526163315543,13.993428522973332,14.374384574185086,242806701
2011-04-06,14.20369815826416,14.227940603263951,14.05082128778803,14.154223452095762,107132058
2011-04-07,14.347667694091797,14.363500014810244,14.203943563140248,14.242039640872584,101639547
2011-04-08,14.302152633666992,14.468634971451339,14.299679514120584,14.468634971451339,76357137
2011-04-11,14.282609939575195,14.300668163791714,14.174507811507684,14.253666579628478,74606600
2011-04-12,14.115384101867676,14.271229455816876,14.052056712547925,14.223980657446642,83736694
2011-04-13,14.255645751953125,14.288298316512915,14.143585310217865,14.236598659424688,83086265
2011-04-14,14.310810089111328,14.334063664506772,14.152244384726421,14.228681870707554,219070062
2011-04-15,13.1281156539917,13.500413405004236,13.112284280667872,13.489033835833933,563853569
2011-04-18,13.032630920410156,13.052915994964268,12.838690414705164,13.022241165890916,202347616
2011-04-19,12.901274681091309,13.132568643681568,12.88569052469402,13.109563234906428,107766427
2011-04-20,13.005172729492188,13.032136458298114,12.897813195944298,13.009378264177904,122858785
2011-04-21,12.989585876464844,13.068251144194933,12.922547394220622,13.048708672655671,99174342
2011-04-25,12.988351821899414,13.036589495237685,12.91315041916572,12.993299955610787,65476506
2011-04-26,13.180561065673828,13.294848369394723,12.992309391512624,13.024715689610593,140524754
2011-04-27,13.302762985229492,13.311421271466852,13.218407919511652,13.30869904034923,92280599
2011-04-28,13.30795669555664,13.339621337700837,13.211728577418581,13.310183544903964,80299860
2011-04-29,13.45959758758545,13.45959758758545,13.321315072526732,13.358174118166184,169773978
2011-05-02,13.322551727294922,13.499919185129034,13.286930663154028,13.499176586296729,85667905
2011-05-03,13.207029342651367,13.407896658658633,13.101648498434452,13.287178874145821,83572079
2011-05-04,13.25403118133545,13.333437168274235,13.185507488766897,13.238694240745076,84997401
2011-05-05,13.216429710388184,13.343826143941778,13.147906021817999,13.206287173934442,80211530
2011-05-06,13.241908073425293,13.394290493966945,13.238940519604652,13.312409498889037,82552271
2011-05-09,13.300783157348633,13.320821013453768,13.138011925004347,13.234487263965946,78240168
2011-05-10,13.423974990844727,13.467760855798836,13.297320206450244,13.358174479184939,82022292
2011-05-11,13.24561882019043,13.44599170036609,13.20208206630285,13.361638529314567,93902656
2011-05-12,13.235725402832031,13.282478825661777,13.133312105898877,13.240425372120548,58149143
2011-05-13,13.099668502807617,13.257246277490617,13.087300064021283,13.224839982790296,84664157
2011-05-16,12.824342727661133,13.0432692308629,12.77437358588756,13.019521219820403,118771522
2011-05-17,13.12217903137207,13.140979853328798,12.740482279411955,12.750376651227159,132639308
2011-05-18,13.106101036071777,13.118963909454665,13.004430346377688,13.099421434960135,78420843
2011-05-19,13.141722679138184,13.272582994676174,13.10387381735453,13.17833261324064,99118132
2011-05-20,12.963119506835938,13.16002755532535,12.94085574843112,13.155327586416407,93047462
2011-05-23,12.823600769042969,12.863428319474506,12.700161694656833,12.779320466647519,92344839
2011-05-24,12.820384979248047,12.961387843462607,12.81766369519758,12.872580969114015,76284867
2011-05-25,12.855265617370605,12.931950323749742,12.795400208560322,12.797379840926087,52259149
2011-05-26,12.817168235778809,12.915871376761324,12.739741879778832,12.80653126407628,85057626
2011-05-27,12.88569164276123,12.90770818459125,12.771898780696484,12.825827184116383,70093747
2011-05-31,13.086559295654297,13.087300947379168,12.950008236568202,12.987114502624205,107894906
2011-06-01,13.00195598602295,13.189959473926663,12.994781950617842,13.062314875929875,118679178
2011-06-02,13.062810897827148,13.11822260844725,12.924776529377597,13.05069062212084,88510520
2011-06-03,12.939618110656738,13.051431340098539,12.900534107789602,12.912902547055749,70202152
2011-06-06,12.8896484375,13.032135541964841,12.844873704132825,12.950997144010515,77975179
2011-06-07,12.839432716369629,12.977963415100321,12.838443847350833,12.934919197006337,76590006
2011-06-08,12.842894554138184,12.894100722252258,12.759034875368284,12.777588480018927,66383894
2011-06-09,12.782536506652832,12.863427689774504,12.755572778945607,12.863427689774504,67817246
2011-06-10,12.60393238067627,12.781547074189564,12.598490759840644,12.716981698339195,97961814
2011-06-13,12.485687255859375,12.621001275166893,12.422359862903697,12.616053141797655,97455925
2011-06-14,12.575732231140137,12.716981359753968,12.541594467638816,12.570289663256933,94011061
2011-06-15,12.441655158996582,12.575236763724403,12.38377033369025,12.493108547533867,83242849
2011-06-16,12.377832412719727,12.53120465695458,12.286305205587855,12.438192252049939,110693357
2011-06-17,11.998113632202148,12.534172436486614,11.992672011849262,12.521556780876502,210602442
2011-06-20,11.987228393554688,12.02804575540693,11.85488477782315,11.997619094121347,121598077
2011-06-21,12.195517539978027,12.21877206158141,11.990940075130846,12.051794347846924,111030616
2011-06-22,12.047341346740723,12.179438696123677,12.040415475760181,12.157174938273895,96644896
2011-06-23,11.879373550415039,11.94468057195691,11.71882822751574,11.926622348865656,192787918
2011-06-24,11.747279167175293,11.89248757566551,11.701267394101992,11.890756107662588,152794573
2011-06-27,11.943197250366211,12.081726032925705,11.715612491375447,11.72550781035501,138304463
2011-06-28,12.21159839630127,12.274925790399266,11.97337759594179,11.97337759594179,109011074
2011-06-29,12.30856990814209,12.37486580768482,12.180181749503689,12.283089481899104,94071286
2011-06-30,12.526504516601562,12.53367855271613,12.40578672484956,12.417907947474085,97500090
2011-07-01,12.888907432556152,12.892618532683821,12.52650401304436,12.53541046391227,146013250
2011-07-05,13.171160697937012,13.244383414239527,12.994535817859877,12.994535817859877,154545110
2011-07-06,13.243392944335938,13.321315625982699,13.186001606330919,13.197381176478174,108228151
2011-07-07,13.521439552307129,13.622369532775831,13.256255990721673,13.382910769556972,158010049
2011-07-08,13.160027503967285,13.300041490547011,13.04326803899843,13.183776460032185,191523195
2011-07-11,13.0435152053833,13.258730587758633,12.999482123373106,13.06577896361445,113997696
2011-07-12,13.209996223449707,13.343825029564053,13.011850215682145,13.06528228293189,114073981
2011-07-13,13.315129280090332,13.457121931062645,13.271096204301681,13.28396097016301,112026334
2011-07-14,13.084577560424805,13.407647819642099,13.029907512689938,13.336403800264682,266976958
2011-07-15,14.783540725708008,14.84860053201874,14.549525470030195,14.78057222463826,551342851
2011-07-18,14.717245101928711,14.893127372733256,14.644516824392277,14.656638046116274,179401931
2011-07-19,14.905494689941406,14.958185107329722,14.731839281644836,14.746929003357161,119144917
2011-07-20,14.727386474609375,14.91242241048213,14.727386474609375,14.896343818957908,89446014
2011-07-21,15.015329360961914,15.041798652099825,14.694237773532546,14.69473315514876,139300182
2011-07-22,15.293376922607422,15.324793399940553,14.948043836350271,14.975749213882654,141656982
2011-07-25,15.311929702758789,15.470991722803351,15.164000982205705,15.172906485168005,125733520
2011-07-26,15.39950180053711,15.522693654872022,15.268394258622028,15.288925602882859,94067271
2011-07-27,15.021018981933594,15.360663244281652,14.95991843970791,15.267403624596986,157965884
2011-07-28,15.113042831420898,15.237718932303938,14.916628268606193,14.970802940899912,124802042
2011-07-29,14.933697700500488,15.21248866279051,14.933697700500488,14.947055956567324,166116320
2011-08-01,15.0098876953125,15.225844729992888,14.8221314211401,15.119969453465107,159238637
2011-08-02,14.654412269592285,15.081626376298633,14.633879978776836,14.990839874011456,128503865
2011-08-03,14.871358871459961,14.9166280396248,14.43746611811837,14.70067100545496,153601587
2011-08-04,14.286320686340332,14.81396942222256,14.285084600130931,14.706361724144822,197320845
2011-08-05,14.323920249938965,14.595041767361165,13.902395942142228,14.410501214889438,238052949
2011-08-08,13.507094383239746,14.07555762708289,13.465782583673935,13.926639079804744,300987964
2011-08-09,14.184650421142578,14.214335432936439,13.383158891478146,13.877658713501436,259758001
2011-08-10,13.581058502197266,13.954839587801452,13.549393858510307,13.887059443093252,215589063
2011-08-11,13.905611991882324,14.063187863494704,13.5662149652939,13.700042829542383,193948251
2011-08-12,13.946183204650879,14.11266460308959,13.862817002422965,14.087927723304736,126644924
2011-08-15,13.784398078918457,13.976360825363393,13.507834949456115,13.690396811394768,286867234
2011-08-16,13.333436965942383,13.665907203539568,13.118221577699998,13.665659986306778,278616423
2011-08-17,13.18872356414795,13.449455331284968,13.129847976786895,13.358916048021653,163775579
2011-08-18,12.489398956298828,12.984393230777114,12.38080144207167,12.949266597006101,252571164
2011-08-19,12.144065856933594,12.736525293412754,12.14258065909446,12.352354434754508,217211120
2011-08-22,12.323410987854004,12.541841137458762,12.2333670876336,12.46762861134721,196971541
2011-08-23,12.834237098693848,12.898307090881156,12.345427064866243,12.455260660621303,174523715
2011-08-24,12.944812774658203,13.110800668585215,12.794904419239682,12.846852240278777,144318923
2011-08-25,12.864416122436523,13.290641347857049,12.821372857018812,13.120200701133479,132213719
2011-08-26,13.033123970031738,13.12193082844293,12.693726961786687,12.863178722307428,144391193
2011-08-29,13.335415840148926,13.344568560396672,13.198865740896528,13.223603565041245,93782206
2011-08-30,13.375490188598633,13.43213987444675,13.130838904365815,13.313399829337065,120008140
2011-08-31,13.381921768188477,13.514018166048507,13.259224360411444,13.475428600899715,108135806
2011-09-01,13.172643661499023,13.452917895208234,13.140979966471429,13.376727632244052,96982155
2011-09-02,12.983156204223633,13.059346468821886,12.88148551609474,12.974002536590454,96408011
2011-09-06,12.917354583740234,12.931702655525328,12.628422987666513,12.635844240798027,109039179
2011-09-07,13.210493087768555,13.25774189209536,13.046484809060477,13.121933429004178,110645177
2011-09-08,13.233497619628906,13.335910909337086,13.157801787471834,13.20480242423376,95576908
2011-09-09,12.983403205871582,13.225828579299073,12.892864871863196,13.14543278165126,131242091
2011-09-12,13.11376953125,13.16002756870251,12.80158342600172,12.812962996039898,107216373
2011-09-13,13.09892749786377,13.20678241111674,12.947533935099207,13.160275260374469,94520965
2011-09-14,13.162007331848145,13.28272511582127,13.007398054651569,13.174870205383666,108179971
2011-09-15,13.421502113342285,13.48136657105572,13.223604245956356,13.246856873601162,118875912
2011-09-16,13.523418426513672,13.527376743327585,13.435848599741755,13.476913176710017,141901897
2011-09-19,13.523173332214355,13.603074702296224,13.243888889193242,13.366833527811199,99106087
2011-09-20,13.522184371948242,13.816311319375169,13.424222883231602,13.590706170936276,111580670
2011-09-21,13.338383674621582,13.729234105669763,13.329973553045498,13.5484046518786,100948969
2011-09-22,12.879754066467285,13.080621391155516,12.715004138993539,13.01803659391574,176671736
2011-09-23,12.99972915649414,13.022240131632536,12.727371552638038,12.778330505025718,111508400
2011-09-26,13.157553672790527,13.183280365279945,12.696449051305384,13.042771951846527,105762945
2011-09-27,13.34184741973877,13.532572190867555,13.260460858318465,13.313646659844366,120887424
2011-09-28,13.082103729248047,13.457617193750528,13.053903918263108,13.395279622866752,90871336
2011-09-29,13.048957824707031,13.291384152370124,12.84883216425411,13.260213943530868,116699786
2011-09-30,12.740728378295898,12.962374222125481,12.724400677129955,12.868620179364935,109352349
2011-10-03,12.257856369018555,12.66552895271308,12.244993495357546,12.612343148667478,179646846
2011-10-04,12.415680885314941,12.453776964741339,11.88877478746623,12.122048391271644,166975528
2011-10-05,12.484945297241211,12.561631890654613,11.892980339453764,12.27838914992707,182043797
2011-10-06,12.732566833496094,12.745429706537779,12.432996392948223,12.554210501113953,137485405
2011-10-07,12.742709159851074,12.875796332680013,12.623474676942378,12.785010775703242,114664185
2011-10-10,13.288167953491211,13.29558920652488,12.942586673742907,12.99156694376512,93236167
2011-10-11,13.436840057373047,13.52638857989623,13.196392409388812,13.196392409388812,114563810
2011-10-12,13.568442344665527,13.73492468435768,13.472708653152901,13.559289623696245,127588447
2011-10-13,13.827937126159668,13.828184343381572,13.556567444708502,13.606289363661439,228356741
2011-10-14,14.636601448059082,14.832521579208453,14.53493075600065,14.82930586078795,342474886
2011-10-17,14.407286643981934,14.640312100731231,14.298194695231873,14.439691993719176,160928949
2011-10-18,14.607658386230469,14.658371071871134,14.283351992908651,14.352370120512175,152601853
2011-10-19,14.364983558654785,14.646000370439042,14.328371733191004,14.529239023667873,117699519
2011-10-20,14.438453674316406,14.567581566001794,14.335545961301678,14.39466876068192,135666613
2011-10-21,14.607162475585938,14.663069559163857,14.513408425714257,14.582920980770105,136148412
2011-10-24,14.75385570526123,14.84167370398453,14.508461827106489,14.51390344760248,137589795
2011-10-25,14.4258394241333,14.718730290776191,14.418170953606358,14.671728704253479,102000897
2011-10-26,14.503761291503906,14.599494979854802,14.171043840346266,14.58391082243638,115354763
2011-10-27,14.809514999389648,14.909207004892995,14.67667599405172,14.803331727067313,151778780
2011-10-28,14.845878601074219,14.899312568602237,14.700175775679988,14.706855376818158,100696024
2011-10-31,14.660347938537598,14.834746902875061,14.636353659936471,14.720955940466,102695490
2011-11-01,14.3142728805542,14.483971883644202,14.267273190147156,14.350143059427936,125472546
2011-11-02,14.466901779174805,14.544577240923804,14.359543201308814,14.468881411336541,85153986
2011-11-03,14.780571937561035,14.780571937561035,14.43969064999307,14.520829993387741,107192283
2011-11-04,14.746930122375488,14.835985156149173,14.65515380470442,14.681623097608119,113817021
2011-11-07,15.048478126525879,15.059610479208464,14.650206440440385,14.67717016747307,134799374
2011-11-08,15.147674560546875,15.19789186122287,14.931470312518867,15.065051912704368,121630197
2011-11-09,14.86591625213623,15.074700197252593,14.809267514223961,14.947797249303186,148996390
2011-11-10,14.720708847045898,14.989603519091,14.633632499160557,14.989109084639116,115166059
2011-11-11,15.048972129821777,15.141490095402576,14.807782843982553,14.874574116587185,159676271
2011-11-14,15.16400146484375,15.289666431990735,15.03487261497291,15.040314235494797,128026081
2011-11-15,15.252066612243652,15.289667312382168,15.102159193360054,15.159054204449562,107441212
2011-11-16,15.126152038574219,15.295109376720118,15.104879044536766,15.141242707838419,104731092
2011-11-17,14.863938331604004,15.146438489633688,14.76276207215637,15.091026782190623,140255750
2011-11-18,14.715760231018066,14.95373285097274,14.68780668874732,14.891890658818463,132000924
2011-11-21,14.37092113494873,14.55793574495263,14.151995613781338,14.53962935789247,120501984
2011-11-22,14.347667694091797,14.470612318497052,14.229918419919308,14.347667694091797,96572626
2011-11-23,14.103015899658203,14.353852341786638,14.103015899658203,14.232640128634449,93380707
2011-11-25,13.927133560180664,14.20592356228278,13.885822707671155,13.981309180855996,62730250
2011-11-28,14.550268173217773,14.565852330349477,14.261087481260043,14.332084290219312,113580136
2011-11-29,14.420148849487305,14.60394679714218,14.380568521013732,14.54259904031407,73546641
2011-11-30,14.827325820922852,14.830294322028243,14.646743582332258,14.79170475485059,136389312
2011-12-01,15.183050155639648,15.23821464524505,14.81767918405866,14.84241606267361,145366836
2011-12-02,15.346070289611816,15.436114199123413,15.24464586199892,15.26418928521857,164040568
2011-12-05,15.4769287109375,15.631537032170247,15.396531967131814,15.52615619440301,128379401
2011-12-06,15.430423736572266,15.550398924381577,15.343101114996063,15.411128478638966,93408812
2011-12-07,15.42102336883545,15.477176726031987,15.290163048734833,15.378721754025426,90630437
2011-12-08,15.23945140838623,15.521458088594224,15.220898748600876,15.362891431286473,96885796
2011-12-09,15.52071475982666,15.56301542835136,15.263198701387921,15.287689309896276,111062736
2011-12-12,15.470497131347656,15.490038657592114,15.344335840662254,15.383668951942722,87683432
2011-12-13,15.476435661315918,15.746814597955789,15.407664750886749,15.55386296387252,161731947
2011-12-14,15.289419174194336,15.444028447268366,15.151384821444038,15.382926958026506,156733281
2011-12-15,15.325783729553223,15.436112703334816,15.30475605769581,15.399500874492269,96705121
2011-12-16,15.484597206115723,15.567714286633995,15.373526583412687,15.444028008321077,179040582
2011-12-19,15.382431030273438,15.547430051248744,15.337161864097746,15.535307882966434,86061375
2011-12-20,15.59368896484375,15.630052627953443,15.53481338016056,15.535060597374795,95886062
2011-12-21,15.481134414672852,15.629558518344203,15.31143542224942,15.584783785865703,100290510
2011-12-22,15.577115058898926,15.627331410951665,15.510571951520753,15.53382457764386,73165217
2011-12-23,15.662210464477539,15.70030654176051,15.598388642316264,15.6340106531183,58365953
2011-12-27,15.838095664978027,15.942981131346707,15.634012623163372,15.635248709367223,64496847
2011-12-28,15.82448959350586,15.955597131902467,15.784909262282245,15.899938208711953,85406931
2011-12-29,15.891280174255371,15.906122679415668,15.7131701123318,15.868768252101907,63252199
2011-12-30,15.977859497070312,15.99913533345743,15.881879540835659,15.881879540835659,71559220
2012-01-03,16.460485458374023,16.52826654550252,16.13790961946288,16.15201141970281,147611217
2012-01-04,16.531482696533203,16.58021574885139,16.3419949495486,16.451086894498935,114989399
2012-01-05,16.302165985107422,16.4248633919683,16.233396029359092,16.37934700921349,131808205
2012-01-06,16.07978057861328,16.32665872791353,16.074089846033743,16.305631054267433,108119746
2012-01-09,15.398018836975098,16.00507455005111,15.367591223108889,15.992704215189551,233776981
2012-01-10,15.414838790893555,15.678540020579238,15.260725837455523,15.578353576947832,176483032
2012-01-11,15.484597206115723,15.569446701538304,15.364868297660758,15.423742935827551,96359832
2012-01-12,15.575630187988281,15.656027880225682,15.497954726753358,15.614716083018635,75289148
2012-01-13,15.460603713989258,15.509088604126978,15.363385769276524,15.492020195119364,92637933
2012-01-17,15.549407958984375,15.633515797956395,15.477669504891752,15.633515797956395,76658261
2012-01-18,15.656522750854492,15.683485530908566,15.389605815082758,15.501171824056595,110882061
2012-01-19,15.821272850036621,15.856400429344372,15.620652752552974,15.856400429344372,253157352
2012-01-20,14.495845794677734,14.619779298348506,14.389723298114912,14.60815345803565,424637703
2012-01-23,14.484219551086426,14.561895019271036,14.425839341326672,14.496093556270953,137027695
2012-01-24,14.370674133300781,14.537650891084997,14.29819307718082,14.504007564560272,122690156
2012-01-25,14.087677955627441,14.315756189375044,14.010744151713384,14.286071181253371,200255805
2012-01-26,14.053293228149414,14.211118219033368,13.9654761767053,14.149275078310518,129531704
2012-01-27,14.347174644470215,14.355585713662546,14.083722529024858,14.11959081372927,145242371
2012-01-30,14.290526390075684,14.34766956694089,14.184403888578878,14.299431894043703,93569411
2012-01-31,14.350390434265137,14.446618560020118,14.227693014619604,14.421880733985422,86017210
2012-02-01,14.368200302124023,14.48372367675372,14.326394070891604,14.469870040620647,93175942
2012-02-02,14.474075317382812,14.50623439338592,14.399121142036618,14.468139262678774,96950036
2012-02-03,14.751629829406738,14.769935270293315,14.54680420255598,14.611368627299466,127215053
2012-02-06,15.067279815673828,15.110322136757372,14.69423942020487,14.718977246439167,147735682
2012-02-07,15.0098876953125,15.074700285193245,14.935427950433139,15.01928858027679,83997668
2012-02-08,15.086079597473145,15.123185862995363,14.959672024652015,15.056147367817301,73731331
